,image_path,image_name,subject_name,mask_path
5843,train/9_69.tif,69,9,train/9_69_mask.tif
8093,train/1_7.tif,7,1,train/1_7_mask.tif
6529,train/10_7.tif,7,10,train/10_7_mask.tif
3660,train/11_7.tif,7,11,train/11_7_mask.tif
6354,train/12_7.tif,7,12,train/12_7_mask.tif
10467,train/13_7.tif,7,13,train/13_7_mask.tif
7361,train/14_7.tif,7,14,train/14_7_mask.tif
3994,train/15_7.tif,7,15,train/15_7_mask.tif
310,train/16_7.tif,7,16,train/16_7_mask.tif
942,train/17_7.tif,7,17,train/17_7_mask.tif
8971,train/18_7.tif,7,18,train/18_7_mask.tif
2899,train/19_7.tif,7,19,train/19_7_mask.tif
4970,train/2_7.tif,7,2,train/2_7_mask.tif
4409,train/20_7.tif,7,20,train/20_7_mask.tif
1657,train/21_7.tif,7,21,train/21_7_mask.tif
1133,train/22_7.tif,7,22,train/22_7_mask.tif
2728,train/23_7.tif,7,23,train/23_7_mask.tif
8025,train/24_7.tif,7,24,train/24_7_mask.tif
1605,train/25_7.tif,7,25,train/25_7_mask.tif
5076,train/26_7.tif,7,26,train/26_7_mask.tif
3401,train/27_7.tif,7,27,train/27_7_mask.tif
11233,train/28_7.tif,7,28,train/28_7_mask.tif
7562,train/29_7.tif,7,29,train/29_7_mask.tif
9034,train/3_7.tif,7,3,train/3_7_mask.tif
4442,train/31_7.tif,7,31,train/31_7_mask.tif
2773,train/32_7.tif,7,32,train/32_7_mask.tif
7826,train/33_7.tif,7,33,train/33_7_mask.tif
2928,train/34_7.tif,7,34,train/34_7_mask.tif
1556,train/35_7.tif,7,35,train/35_7_mask.tif
10970,train/36_7.tif,7,36,train/36_7_mask.tif
6454,train/37_7.tif,7,37,train/37_7_mask.tif
1445,train/38_7.tif,7,38,train/38_7_mask.tif
9732,train/39_7.tif,7,39,train/39_7_mask.tif
1546,train/4_7.tif,7,4,train/4_7_mask.tif
10429,train/40_7.tif,7,40,train/40_7_mask.tif
7837,train/41_7.tif,7,41,train/41_7_mask.tif
760,train/42_7.tif,7,42,train/42_7_mask.tif
7207,train/43_7.tif,7,43,train/43_7_mask.tif
8659,train/44_7.tif,7,44,train/44_7_mask.tif
1843,train/45_7.tif,7,45,train/45_7_mask.tif
1429,train/46_7.tif,7,46,train/46_7_mask.tif
658,train/5_7.tif,7,5,train/5_7_mask.tif
5652,train/6_7.tif,7,6,train/6_7_mask.tif
3384,train/7_7.tif,7,7,train/7_7_mask.tif
3578,train/8_7.tif,7,8,train/8_7_mask.tif
6890,train/9_7.tif,7,9,train/9_7_mask.tif
1300,train/1_70.tif,70,1,train/1_70_mask.tif
6604,train/10_70.tif,70,10,train/10_70_mask.tif
82,train/11_70.tif,70,11,train/11_70_mask.tif
10725,train/12_70.tif,70,12,train/12_70_mask.tif
23,train/13_70.tif,70,13,train/13_70_mask.tif
3449,train/14_70.tif,70,14,train/14_70_mask.tif
8139,train/15_70.tif,70,15,train/15_70_mask.tif
4561,train/16_70.tif,70,16,train/16_70_mask.tif
10961,train/18_70.tif,70,18,train/18_70_mask.tif
3549,train/19_70.tif,70,19,train/19_70_mask.tif
9293,train/2_70.tif,70,2,train/2_70_mask.tif
11254,train/20_70.tif,70,20,train/20_70_mask.tif
5026,train/22_70.tif,70,22,train/22_70_mask.tif
10036,train/23_70.tif,70,23,train/23_70_mask.tif
4623,train/24_70.tif,70,24,train/24_70_mask.tif
8581,train/25_70.tif,70,25,train/25_70_mask.tif
6818,train/26_70.tif,70,26,train/26_70_mask.tif
8345,train/27_70.tif,70,27,train/27_70_mask.tif
7285,train/28_70.tif,70,28,train/28_70_mask.tif
1078,train/3_70.tif,70,3,train/3_70_mask.tif
9542,train/31_70.tif,70,31,train/31_70_mask.tif
10927,train/32_70.tif,70,32,train/32_70_mask.tif
9889,train/33_70.tif,70,33,train/33_70_mask.tif
8593,train/35_70.tif,70,35,train/35_70_mask.tif
8763,train/36_70.tif,70,36,train/36_70_mask.tif
8932,train/37_70.tif,70,37,train/37_70_mask.tif
5859,train/38_70.tif,70,38,train/38_70_mask.tif
7439,train/39_70.tif,70,39,train/39_70_mask.tif
6702,train/4_70.tif,70,4,train/4_70_mask.tif
3669,train/40_70.tif,70,40,train/40_70_mask.tif
3742,train/41_70.tif,70,41,train/41_70_mask.tif
4728,train/42_70.tif,70,42,train/42_70_mask.tif
2067,train/43_70.tif,70,43,train/43_70_mask.tif
9095,train/44_70.tif,70,44,train/44_70_mask.tif
4837,train/45_70.tif,70,45,train/45_70_mask.tif
2815,train/46_70.tif,70,46,train/46_70_mask.tif
3185,train/47_70.tif,70,47,train/47_70_mask.tif
9935,train/5_70.tif,70,5,train/5_70_mask.tif
3125,train/6_70.tif,70,6,train/6_70_mask.tif
4510,train/7_70.tif,70,7,train/7_70_mask.tif
5213,train/9_70.tif,70,9,train/9_70_mask.tif
4460,train/1_71.tif,71,1,train/1_71_mask.tif
9205,train/10_71.tif,71,10,train/10_71_mask.tif
7777,train/11_71.tif,71,11,train/11_71_mask.tif
961,train/12_71.tif,71,12,train/12_71_mask.tif
8856,train/13_71.tif,71,13,train/13_71_mask.tif
3355,train/14_71.tif,71,14,train/14_71_mask.tif
9093,train/15_71.tif,71,15,train/15_71_mask.tif
10269,train/16_71.tif,71,16,train/16_71_mask.tif
9197,train/17_71.tif,71,17,train/17_71_mask.tif
3441,train/18_71.tif,71,18,train/18_71_mask.tif
3046,train/19_71.tif,71,19,train/19_71_mask.tif
684,train/2_71.tif,71,2,train/2_71_mask.tif
3318,train/20_71.tif,71,20,train/20_71_mask.tif
9037,train/21_71.tif,71,21,train/21_71_mask.tif
9276,train/22_71.tif,71,22,train/22_71_mask.tif
763,train/23_71.tif,71,23,train/23_71_mask.tif
151,train/24_71.tif,71,24,train/24_71_mask.tif
10094,train/25_71.tif,71,25,train/25_71_mask.tif
8837,train/26_71.tif,71,26,train/26_71_mask.tif
7177,train/27_71.tif,71,27,train/27_71_mask.tif
5148,train/28_71.tif,71,28,train/28_71_mask.tif
7962,train/29_71.tif,71,29,train/29_71_mask.tif
10745,train/3_71.tif,71,3,train/3_71_mask.tif
1775,train/30_71.tif,71,30,train/30_71_mask.tif
5395,train/31_71.tif,71,31,train/31_71_mask.tif
2853,train/32_71.tif,71,32,train/32_71_mask.tif
6680,train/33_71.tif,71,33,train/33_71_mask.tif
8666,train/34_71.tif,71,34,train/34_71_mask.tif
6687,train/35_71.tif,71,35,train/35_71_mask.tif
1830,train/36_71.tif,71,36,train/36_71_mask.tif
1833,train/37_71.tif,71,37,train/37_71_mask.tif
4465,train/38_71.tif,71,38,train/38_71_mask.tif
2753,train/39_71.tif,71,39,train/39_71_mask.tif
8699,train/4_71.tif,71,4,train/4_71_mask.tif
531,train/40_71.tif,71,40,train/40_71_mask.tif
2519,train/41_71.tif,71,41,train/41_71_mask.tif
6201,train/42_71.tif,71,42,train/42_71_mask.tif
8612,train/43_71.tif,71,43,train/43_71_mask.tif
10548,train/44_71.tif,71,44,train/44_71_mask.tif
9890,train/45_71.tif,71,45,train/45_71_mask.tif
4733,train/46_71.tif,71,46,train/46_71_mask.tif
2116,train/47_71.tif,71,47,train/47_71_mask.tif
7393,train/5_71.tif,71,5,train/5_71_mask.tif
4613,train/6_71.tif,71,6,train/6_71_mask.tif
7949,train/7_71.tif,71,7,train/7_71_mask.tif
4060,train/8_71.tif,71,8,train/8_71_mask.tif
8746,train/9_71.tif,71,9,train/9_71_mask.tif
10248,train/10_72.tif,72,10,train/10_72_mask.tif
10333,train/11_72.tif,72,11,train/11_72_mask.tif
2733,train/12_72.tif,72,12,train/12_72_mask.tif
1982,train/13_72.tif,72,13,train/13_72_mask.tif
2595,train/14_72.tif,72,14,train/14_72_mask.tif
8846,train/15_72.tif,72,15,train/15_72_mask.tif
5624,train/16_72.tif,72,16,train/16_72_mask.tif
122,train/17_72.tif,72,17,train/17_72_mask.tif
581,train/18_72.tif,72,18,train/18_72_mask.tif
8332,train/19_72.tif,72,19,train/19_72_mask.tif
8814,train/2_72.tif,72,2,train/2_72_mask.tif
1643,train/20_72.tif,72,20,train/20_72_mask.tif
7796,train/21_72.tif,72,21,train/21_72_mask.tif
3969,train/22_72.tif,72,22,train/22_72_mask.tif
4264,train/23_72.tif,72,23,train/23_72_mask.tif
8717,train/24_72.tif,72,24,train/24_72_mask.tif
1369,train/25_72.tif,72,25,train/25_72_mask.tif
7244,train/26_72.tif,72,26,train/26_72_mask.tif
8342,train/27_72.tif,72,27,train/27_72_mask.tif
10221,train/28_72.tif,72,28,train/28_72_mask.tif
9705,train/29_72.tif,72,29,train/29_72_mask.tif
10729,train/3_72.tif,72,3,train/3_72_mask.tif
9930,train/30_72.tif,72,30,train/30_72_mask.tif
7868,train/32_72.tif,72,32,train/32_72_mask.tif
109,train/33_72.tif,72,33,train/33_72_mask.tif
305,train/34_72.tif,72,34,train/34_72_mask.tif
5265,train/35_72.tif,72,35,train/35_72_mask.tif
3008,train/36_72.tif,72,36,train/36_72_mask.tif
6174,train/37_72.tif,72,37,train/37_72_mask.tif
5788,train/38_72.tif,72,38,train/38_72_mask.tif
1313,train/39_72.tif,72,39,train/39_72_mask.tif
2005,train/4_72.tif,72,4,train/4_72_mask.tif
984,train/40_72.tif,72,40,train/40_72_mask.tif
9585,train/41_72.tif,72,41,train/41_72_mask.tif
8519,train/43_72.tif,72,43,train/43_72_mask.tif
10943,train/44_72.tif,72,44,train/44_72_mask.tif
2370,train/45_72.tif,72,45,train/45_72_mask.tif
10274,train/46_72.tif,72,46,train/46_72_mask.tif
10319,train/5_72.tif,72,5,train/5_72_mask.tif
5700,train/6_72.tif,72,6,train/6_72_mask.tif
5712,train/7_72.tif,72,7,train/7_72_mask.tif
8993,train/8_72.tif,72,8,train/8_72_mask.tif
3372,train/9_72.tif,72,9,train/9_72_mask.tif
10229,train/1_73.tif,73,1,train/1_73_mask.tif
3459,train/10_73.tif,73,10,train/10_73_mask.tif
7420,train/11_73.tif,73,11,train/11_73_mask.tif
2034,train/13_73.tif,73,13,train/13_73_mask.tif
3089,train/14_73.tif,73,14,train/14_73_mask.tif
10809,train/15_73.tif,73,15,train/15_73_mask.tif
4340,train/16_73.tif,73,16,train/16_73_mask.tif
64,train/17_73.tif,73,17,train/17_73_mask.tif
10896,train/18_73.tif,73,18,train/18_73_mask.tif
9212,train/19_73.tif,73,19,train/19_73_mask.tif
10086,train/2_73.tif,73,2,train/2_73_mask.tif
5932,train/20_73.tif,73,20,train/20_73_mask.tif
3665,train/21_73.tif,73,21,train/21_73_mask.tif
8636,train/22_73.tif,73,22,train/22_73_mask.tif
5168,train/23_73.tif,73,23,train/23_73_mask.tif
11088,train/24_73.tif,73,24,train/24_73_mask.tif
8982,train/25_73.tif,73,25,train/25_73_mask.tif
10422,train/26_73.tif,73,26,train/26_73_mask.tif
9489,train/27_73.tif,73,27,train/27_73_mask.tif
2145,train/28_73.tif,73,28,train/28_73_mask.tif
6872,train/29_73.tif,73,29,train/29_73_mask.tif
2961,train/3_73.tif,73,3,train/3_73_mask.tif
10288,train/31_73.tif,73,31,train/31_73_mask.tif
2902,train/32_73.tif,73,32,train/32_73_mask.tif
5145,train/33_73.tif,73,33,train/33_73_mask.tif
1193,train/34_73.tif,73,34,train/34_73_mask.tif
5024,train/35_73.tif,73,35,train/35_73_mask.tif
472,train/37_73.tif,73,37,train/37_73_mask.tif
4020,train/38_73.tif,73,38,train/38_73_mask.tif
2250,train/39_73.tif,73,39,train/39_73_mask.tif
9643,train/4_73.tif,73,4,train/4_73_mask.tif
5311,train/40_73.tif,73,40,train/40_73_mask.tif
5198,train/41_73.tif,73,41,train/41_73_mask.tif
6710,train/42_73.tif,73,42,train/42_73_mask.tif
6105,train/44_73.tif,73,44,train/44_73_mask.tif
3450,train/45_73.tif,73,45,train/45_73_mask.tif
6419,train/46_73.tif,73,46,train/46_73_mask.tif
9679,train/47_73.tif,73,47,train/47_73_mask.tif
8733,train/5_73.tif,73,5,train/5_73_mask.tif
6489,train/6_73.tif,73,6,train/6_73_mask.tif
8028,train/7_73.tif,73,7,train/7_73_mask.tif
8611,train/8_73.tif,73,8,train/8_73_mask.tif
6771,train/9_73.tif,73,9,train/9_73_mask.tif
846,train/1_74.tif,74,1,train/1_74_mask.tif
372,train/10_74.tif,74,10,train/10_74_mask.tif
8777,train/11_74.tif,74,11,train/11_74_mask.tif
2282,train/13_74.tif,74,13,train/13_74_mask.tif
10486,train/14_74.tif,74,14,train/14_74_mask.tif
7036,train/15_74.tif,74,15,train/15_74_mask.tif
1664,train/16_74.tif,74,16,train/16_74_mask.tif
8940,train/18_74.tif,74,18,train/18_74_mask.tif
3425,train/19_74.tif,74,19,train/19_74_mask.tif
7681,train/2_74.tif,74,2,train/2_74_mask.tif
6049,train/20_74.tif,74,20,train/20_74_mask.tif
9680,train/21_74.tif,74,21,train/21_74_mask.tif
4823,train/22_74.tif,74,22,train/22_74_mask.tif
8016,train/23_74.tif,74,23,train/23_74_mask.tif
2346,train/24_74.tif,74,24,train/24_74_mask.tif
1624,train/25_74.tif,74,25,train/25_74_mask.tif
3017,train/26_74.tif,74,26,train/26_74_mask.tif
8365,train/27_74.tif,74,27,train/27_74_mask.tif
2850,train/28_74.tif,74,28,train/28_74_mask.tif
1700,train/29_74.tif,74,29,train/29_74_mask.tif
8216,train/3_74.tif,74,3,train/3_74_mask.tif
6085,train/30_74.tif,74,30,train/30_74_mask.tif
3154,train/31_74.tif,74,31,train/31_74_mask.tif
6716,train/32_74.tif,74,32,train/32_74_mask.tif
10563,train/33_74.tif,74,33,train/33_74_mask.tif
1839,train/34_74.tif,74,34,train/34_74_mask.tif
8133,train/35_74.tif,74,35,train/35_74_mask.tif
7795,train/36_74.tif,74,36,train/36_74_mask.tif
1825,train/37_74.tif,74,37,train/37_74_mask.tif
5855,train/38_74.tif,74,38,train/38_74_mask.tif
8379,train/39_74.tif,74,39,train/39_74_mask.tif
10252,train/4_74.tif,74,4,train/4_74_mask.tif
2424,train/40_74.tif,74,40,train/40_74_mask.tif
11268,train/41_74.tif,74,41,train/41_74_mask.tif
7181,train/42_74.tif,74,42,train/42_74_mask.tif
1972,train/43_74.tif,74,43,train/43_74_mask.tif
2679,train/44_74.tif,74,44,train/44_74_mask.tif
8561,train/45_74.tif,74,45,train/45_74_mask.tif
4991,train/46_74.tif,74,46,train/46_74_mask.tif
706,train/5_74.tif,74,5,train/5_74_mask.tif
6181,train/6_74.tif,74,6,train/6_74_mask.tif
7429,train/7_74.tif,74,7,train/7_74_mask.tif
5046,train/9_74.tif,74,9,train/9_74_mask.tif
554,train/1_75.tif,75,1,train/1_75_mask.tif
2636,train/10_75.tif,75,10,train/10_75_mask.tif
9586,train/11_75.tif,75,11,train/11_75_mask.tif
2997,train/12_75.tif,75,12,train/12_75_mask.tif
8753,train/13_75.tif,75,13,train/13_75_mask.tif
8713,train/14_75.tif,75,14,train/14_75_mask.tif
6348,train/15_75.tif,75,15,train/15_75_mask.tif
4553,train/16_75.tif,75,16,train/16_75_mask.tif
6291,train/17_75.tif,75,17,train/17_75_mask.tif
5731,train/19_75.tif,75,19,train/19_75_mask.tif
11154,train/2_75.tif,75,2,train/2_75_mask.tif
9811,train/20_75.tif,75,20,train/20_75_mask.tif
8255,train/21_75.tif,75,21,train/21_75_mask.tif
9752,train/22_75.tif,75,22,train/22_75_mask.tif
1105,train/23_75.tif,75,23,train/23_75_mask.tif
2585,train/24_75.tif,75,24,train/24_75_mask.tif
6719,train/25_75.tif,75,25,train/25_75_mask.tif
9590,train/26_75.tif,75,26,train/26_75_mask.tif
2581,train/27_75.tif,75,27,train/27_75_mask.tif
60,train/28_75.tif,75,28,train/28_75_mask.tif
3632,train/29_75.tif,75,29,train/29_75_mask.tif
4778,train/3_75.tif,75,3,train/3_75_mask.tif
5740,train/30_75.tif,75,30,train/30_75_mask.tif
4504,train/31_75.tif,75,31,train/31_75_mask.tif
1679,train/32_75.tif,75,32,train/32_75_mask.tif
10585,train/33_75.tif,75,33,train/33_75_mask.tif
8876,train/34_75.tif,75,34,train/34_75_mask.tif
11023,train/35_75.tif,75,35,train/35_75_mask.tif
11095,train/36_75.tif,75,36,train/36_75_mask.tif
9159,train/37_75.tif,75,37,train/37_75_mask.tif
8525,train/38_75.tif,75,38,train/38_75_mask.tif
476,train/39_75.tif,75,39,train/39_75_mask.tif
544,train/4_75.tif,75,4,train/4_75_mask.tif
8707,train/40_75.tif,75,40,train/40_75_mask.tif
6937,train/41_75.tif,75,41,train/41_75_mask.tif
2415,train/42_75.tif,75,42,train/42_75_mask.tif
8168,train/43_75.tif,75,43,train/43_75_mask.tif
701,train/44_75.tif,75,44,train/44_75_mask.tif
2023,train/45_75.tif,75,45,train/45_75_mask.tif
9620,train/46_75.tif,75,46,train/46_75_mask.tif
6824,train/47_75.tif,75,47,train/47_75_mask.tif
5366,train/5_75.tif,75,5,train/5_75_mask.tif
536,train/6_75.tif,75,6,train/6_75_mask.tif
2086,train/7_75.tif,75,7,train/7_75_mask.tif
9539,train/8_75.tif,75,8,train/8_75_mask.tif
5982,train/9_75.tif,75,9,train/9_75_mask.tif
2181,train/1_76.tif,76,1,train/1_76_mask.tif
10423,train/10_76.tif,76,10,train/10_76_mask.tif
1443,train/11_76.tif,76,11,train/11_76_mask.tif
10511,train/12_76.tif,76,12,train/12_76_mask.tif
1408,train/13_76.tif,76,13,train/13_76_mask.tif
5975,train/14_76.tif,76,14,train/14_76_mask.tif
5774,train/15_76.tif,76,15,train/15_76_mask.tif
4893,train/16_76.tif,76,16,train/16_76_mask.tif
5748,train/17_76.tif,76,17,train/17_76_mask.tif
11226,train/18_76.tif,76,18,train/18_76_mask.tif
3980,train/2_76.tif,76,2,train/2_76_mask.tif
4010,train/20_76.tif,76,20,train/20_76_mask.tif
8727,train/21_76.tif,76,21,train/21_76_mask.tif
3676,train/22_76.tif,76,22,train/22_76_mask.tif
10510,train/23_76.tif,76,23,train/23_76_mask.tif
5772,train/24_76.tif,76,24,train/24_76_mask.tif
7683,train/25_76.tif,76,25,train/25_76_mask.tif
1393,train/26_76.tif,76,26,train/26_76_mask.tif
522,train/27_76.tif,76,27,train/27_76_mask.tif
8809,train/28_76.tif,76,28,train/28_76_mask.tif
6527,train/3_76.tif,76,3,train/3_76_mask.tif
4905,train/30_76.tif,76,30,train/30_76_mask.tif
4932,train/31_76.tif,76,31,train/31_76_mask.tif
8351,train/32_76.tif,76,32,train/32_76_mask.tif
1088,train/33_76.tif,76,33,train/33_76_mask.tif
2489,train/34_76.tif,76,34,train/34_76_mask.tif
3783,train/35_76.tif,76,35,train/35_76_mask.tif
10795,train/36_76.tif,76,36,train/36_76_mask.tif
5122,train/37_76.tif,76,37,train/37_76_mask.tif
10018,train/38_76.tif,76,38,train/38_76_mask.tif
9483,train/39_76.tif,76,39,train/39_76_mask.tif
2614,train/4_76.tif,76,4,train/4_76_mask.tif
3356,train/40_76.tif,76,40,train/40_76_mask.tif
2516,train/41_76.tif,76,41,train/41_76_mask.tif
2275,train/42_76.tif,76,42,train/42_76_mask.tif
2185,train/43_76.tif,76,43,train/43_76_mask.tif
6579,train/44_76.tif,76,44,train/44_76_mask.tif
2564,train/45_76.tif,76,45,train/45_76_mask.tif
7398,train/46_76.tif,76,46,train/46_76_mask.tif
616,train/47_76.tif,76,47,train/47_76_mask.tif
253,train/5_76.tif,76,5,train/5_76_mask.tif
1256,train/6_76.tif,76,6,train/6_76_mask.tif
5289,train/7_76.tif,76,7,train/7_76_mask.tif
3818,train/8_76.tif,76,8,train/8_76_mask.tif
6140,train/9_76.tif,76,9,train/9_76_mask.tif
10591,train/1_77.tif,77,1,train/1_77_mask.tif
408,train/11_77.tif,77,11,train/11_77_mask.tif
2256,train/12_77.tif,77,12,train/12_77_mask.tif
1943,train/13_77.tif,77,13,train/13_77_mask.tif
6276,train/14_77.tif,77,14,train/14_77_mask.tif
7828,train/15_77.tif,77,15,train/15_77_mask.tif
6856,train/16_77.tif,77,16,train/16_77_mask.tif
62,train/17_77.tif,77,17,train/17_77_mask.tif
2941,train/18_77.tif,77,18,train/18_77_mask.tif
8090,train/19_77.tif,77,19,train/19_77_mask.tif
10016,train/2_77.tif,77,2,train/2_77_mask.tif
3045,train/20_77.tif,77,20,train/20_77_mask.tif
831,train/21_77.tif,77,21,train/21_77_mask.tif
4135,train/22_77.tif,77,22,train/22_77_mask.tif
9584,train/23_77.tif,77,23,train/23_77_mask.tif
8116,train/24_77.tif,77,24,train/24_77_mask.tif
1582,train/25_77.tif,77,25,train/25_77_mask.tif
937,train/26_77.tif,77,26,train/26_77_mask.tif
6001,train/27_77.tif,77,27,train/27_77_mask.tif
2576,train/28_77.tif,77,28,train/28_77_mask.tif
4971,train/29_77.tif,77,29,train/29_77_mask.tif
4513,train/3_77.tif,77,3,train/3_77_mask.tif
7678,train/30_77.tif,77,30,train/30_77_mask.tif
1957,train/31_77.tif,77,31,train/31_77_mask.tif
1994,train/32_77.tif,77,32,train/32_77_mask.tif
9664,train/33_77.tif,77,33,train/33_77_mask.tif
4914,train/34_77.tif,77,34,train/34_77_mask.tif
8823,train/35_77.tif,77,35,train/35_77_mask.tif
31,train/36_77.tif,77,36,train/36_77_mask.tif
263,train/37_77.tif,77,37,train/37_77_mask.tif
9376,train/38_77.tif,77,38,train/38_77_mask.tif
3411,train/39_77.tif,77,39,train/39_77_mask.tif
3780,train/4_77.tif,77,4,train/4_77_mask.tif
7596,train/40_77.tif,77,40,train/40_77_mask.tif
4350,train/41_77.tif,77,41,train/41_77_mask.tif
8374,train/42_77.tif,77,42,train/42_77_mask.tif
1260,train/43_77.tif,77,43,train/43_77_mask.tif
8346,train/44_77.tif,77,44,train/44_77_mask.tif
5433,train/45_77.tif,77,45,train/45_77_mask.tif
6356,train/46_77.tif,77,46,train/46_77_mask.tif
1134,train/5_77.tif,77,5,train/5_77_mask.tif
4134,train/6_77.tif,77,6,train/6_77_mask.tif
4662,train/7_77.tif,77,7,train/7_77_mask.tif
1052,train/8_77.tif,77,8,train/8_77_mask.tif
9271,train/9_77.tif,77,9,train/9_77_mask.tif
3531,train/1_78.tif,78,1,train/1_78_mask.tif
2875,train/10_78.tif,78,10,train/10_78_mask.tif
9022,train/11_78.tif,78,11,train/11_78_mask.tif
8381,train/12_78.tif,78,12,train/12_78_mask.tif
9024,train/13_78.tif,78,13,train/13_78_mask.tif
5969,train/14_78.tif,78,14,train/14_78_mask.tif
14,train/15_78.tif,78,15,train/15_78_mask.tif
867,train/16_78.tif,78,16,train/16_78_mask.tif
2412,train/17_78.tif,78,17,train/17_78_mask.tif
6483,train/18_78.tif,78,18,train/18_78_mask.tif
1219,train/19_78.tif,78,19,train/19_78_mask.tif
4620,train/2_78.tif,78,2,train/2_78_mask.tif
3707,train/20_78.tif,78,20,train/20_78_mask.tif
8725,train/21_78.tif,78,21,train/21_78_mask.tif
3904,train/22_78.tif,78,22,train/22_78_mask.tif
7367,train/23_78.tif,78,23,train/23_78_mask.tif
4869,train/24_78.tif,78,24,train/24_78_mask.tif
10948,train/25_78.tif,78,25,train/25_78_mask.tif
7370,train/26_78.tif,78,26,train/26_78_mask.tif
1027,train/27_78.tif,78,27,train/27_78_mask.tif
11080,train/28_78.tif,78,28,train/28_78_mask.tif
875,train/29_78.tif,78,29,train/29_78_mask.tif
5721,train/3_78.tif,78,3,train/3_78_mask.tif
10198,train/30_78.tif,78,30,train/30_78_mask.tif
7464,train/32_78.tif,78,32,train/32_78_mask.tif
4281,train/33_78.tif,78,33,train/33_78_mask.tif
3551,train/34_78.tif,78,34,train/34_78_mask.tif
6769,train/35_78.tif,78,35,train/35_78_mask.tif
3869,train/36_78.tif,78,36,train/36_78_mask.tif
8765,train/37_78.tif,78,37,train/37_78_mask.tif
8909,train/38_78.tif,78,38,train/38_78_mask.tif
5127,train/39_78.tif,78,39,train/39_78_mask.tif
649,train/4_78.tif,78,4,train/4_78_mask.tif
4344,train/40_78.tif,78,40,train/40_78_mask.tif
6722,train/41_78.tif,78,41,train/41_78_mask.tif
2965,train/42_78.tif,78,42,train/42_78_mask.tif
1094,train/43_78.tif,78,43,train/43_78_mask.tif
4851,train/44_78.tif,78,44,train/44_78_mask.tif
8813,train/45_78.tif,78,45,train/45_78_mask.tif
7782,train/46_78.tif,78,46,train/46_78_mask.tif
4544,train/47_78.tif,78,47,train/47_78_mask.tif
6438,train/5_78.tif,78,5,train/5_78_mask.tif
302,train/6_78.tif,78,6,train/6_78_mask.tif
4062,train/7_78.tif,78,7,train/7_78_mask.tif
6093,train/8_78.tif,78,8,train/8_78_mask.tif
6301,train/9_78.tif,78,9,train/9_78_mask.tif
11012,train/1_79.tif,79,1,train/1_79_mask.tif
3897,train/10_79.tif,79,10,train/10_79_mask.tif
7326,train/11_79.tif,79,11,train/11_79_mask.tif
810,train/12_79.tif,79,12,train/12_79_mask.tif
532,train/13_79.tif,79,13,train/13_79_mask.tif
6535,train/14_79.tif,79,14,train/14_79_mask.tif
574,train/15_79.tif,79,15,train/15_79_mask.tif
6764,train/16_79.tif,79,16,train/16_79_mask.tif
7108,train/17_79.tif,79,17,train/17_79_mask.tif
262,train/18_79.tif,79,18,train/18_79_mask.tif
5427,train/19_79.tif,79,19,train/19_79_mask.tif
685,train/2_79.tif,79,2,train/2_79_mask.tif
5567,train/20_79.tif,79,20,train/20_79_mask.tif
6542,train/21_79.tif,79,21,train/21_79_mask.tif
1419,train/22_79.tif,79,22,train/22_79_mask.tif
10700,train/23_79.tif,79,23,train/23_79_mask.tif
5493,train/24_79.tif,79,24,train/24_79_mask.tif
1949,train/25_79.tif,79,25,train/25_79_mask.tif
10,train/26_79.tif,79,26,train/26_79_mask.tif
2522,train/27_79.tif,79,27,train/27_79_mask.tif
5033,train/28_79.tif,79,28,train/28_79_mask.tif
9236,train/29_79.tif,79,29,train/29_79_mask.tif
2661,train/3_79.tif,79,3,train/3_79_mask.tif
9593,train/30_79.tif,79,30,train/30_79_mask.tif
232,train/31_79.tif,79,31,train/31_79_mask.tif
591,train/32_79.tif,79,32,train/32_79_mask.tif
2048,train/33_79.tif,79,33,train/33_79_mask.tif
10719,train/34_79.tif,79,34,train/34_79_mask.tif
4232,train/35_79.tif,79,35,train/35_79_mask.tif
1150,train/36_79.tif,79,36,train/36_79_mask.tif
6432,train/37_79.tif,79,37,train/37_79_mask.tif
5582,train/38_79.tif,79,38,train/38_79_mask.tif
7418,train/39_79.tif,79,39,train/39_79_mask.tif
9621,train/4_79.tif,79,4,train/4_79_mask.tif
6327,train/40_79.tif,79,40,train/40_79_mask.tif
5446,train/41_79.tif,79,41,train/41_79_mask.tif
9488,train/42_79.tif,79,42,train/42_79_mask.tif
1579,train/43_79.tif,79,43,train/43_79_mask.tif
4908,train/44_79.tif,79,44,train/44_79_mask.tif
4715,train/45_79.tif,79,45,train/45_79_mask.tif
4297,train/46_79.tif,79,46,train/46_79_mask.tif
1712,train/47_79.tif,79,47,train/47_79_mask.tif
8097,train/5_79.tif,79,5,train/5_79_mask.tif
3169,train/6_79.tif,79,6,train/6_79_mask.tif
352,train/7_79.tif,79,7,train/7_79_mask.tif
5924,train/8_79.tif,79,8,train/8_79_mask.tif
3360,train/9_79.tif,79,9,train/9_79_mask.tif
5795,train/1_8.tif,8,1,train/1_8_mask.tif
9092,train/10_8.tif,8,10,train/10_8_mask.tif
7605,train/11_8.tif,8,11,train/11_8_mask.tif
9747,train/12_8.tif,8,12,train/12_8_mask.tif
3586,train/13_8.tif,8,13,train/13_8_mask.tif
4397,train/14_8.tif,8,14,train/14_8_mask.tif
307,train/15_8.tif,8,15,train/15_8_mask.tif
9287,train/16_8.tif,8,16,train/16_8_mask.tif
2165,train/17_8.tif,8,17,train/17_8_mask.tif
